jobID,cores,memory,CPU time,time,datfile,datdist seed,Npoints,Nwout,model,input_size,hidden_size,output_size,num_layers,Nparams,nT,optimizer,Nepochs,shuffle,LR,final epochs,epoch min VAL,RMSE tra,RMSE val,RMSE tes,RMSE ftes,R tra,R val,R tes,R ftes
34095,8,190.38 MB,00:18:32,00:02:51,data_santafe1.dat,4,1980,5,LSTMModel,1,2,1,1,43,20,Adam,2000,True,0.001,2000.0,1799.0,0.0224151597291717,0.0227012277924553,0.0270023252815008,0.0233720131218433,0.9928046075259652,0.9921083834466392,0.992417342475506,0.9946791643435688
34096,8,189.56 MB,00:18:22,00:02:45,data_santafe1.dat,4,1980,5,LSTMModel,1,2,1,1,43,20,Adam,2000,True,0.001,2000.0,1536.0,0.0267328266716192,0.0321748752126472,0.0545606426894664,0.0401932820677757,0.9901902170798106,0.9845306294832986,0.9717436295562396,0.9845012010747092
34097,8,189.65 MB,00:18:39,00:02:46,data_santafe1.dat,4,1980,5,LSTMModel,1,2,1,1,43,20,Adam,2000,True,0.001,2000.0,1934.0,0.020215148867841,0.025972252926501,0.039198487997055,0.0276890899986028,0.99361631709445,0.9907801144171344,0.984243433204427,0.9913709931501904
34098,8,193.45 MB,00:18:31,00:02:45,data_santafe1.dat,4,1980,5,LSTMModel,1,2,1,1,43,20,Adam,2000,True,0.001,2000.0,1934.0,0.0216828240764901,0.0258888115834735,0.0410627573728561,0.027015833184123,0.99279510011877,0.9899848896079592,0.9817596329990562,0.9917767335307202
34099,8,193.58 MB,00:18:33,00:02:45,data_santafe1.dat,4,1980,5,LSTMModel,1,2,1,1,43,20,Adam,2000,True,0.001,2000.0,1988.0,0.026996390256993,0.0321858701854629,0.0354603119194507,0.0301168449223041,0.9880869861274318,0.984043938258106,0.9864152005880676,0.9897232796251648
34100,8,193.48 MB,00:18:23,00:02:45,data_santafe1.dat,4,1980,5,LSTMModel,1,2,1,1,43,20,Adam,2000,True,0.001,2000.0,1530.0,0.0193914264348727,0.026862954081812,0.0496171861886978,0.031252235174179,0.9945205180535716,0.9884424943795028,0.9782321792747468,0.9909215062066848
34101,8,193.37 MB,00:18:27,00:02:45,data_santafe1.dat,4,1980,5,LSTMModel,1,2,1,1,43,20,Adam,2000,True,0.001,2000.0,1715.0,0.0246044408296242,0.0239528051793161,0.0346744507551193,0.0288303699344396,0.992262230995562,0.9914826867221364,0.9885425894949816,0.99304923757541
34102,8,193.52 MB,00:18:12,00:02:49,data_santafe1.dat,4,1980,5,LSTMModel,1,2,1,1,43,20,Adam,2000,True,0.001,2000.0,1749.0,0.0234807181343535,0.0229429056229571,0.0318184122443199,0.0270061679184436,0.99242640541081,0.991926438484144,0.9899365705650384,0.9931745575383164
34103,8,193.48 MB,00:18:38,00:02:52,data_santafe1.dat,4,1980,5,LSTMModel,1,2,1,1,43,20,Adam,2000,True,0.001,2000.0,1998.0,0.0308456607245823,0.0327922824099472,0.0431731976568698,0.0320429615676403,0.9845082740551412,0.9840508891861356,0.9797844047292568,0.9884072851179174
34104,8,191.50 MB,00:18:13,00:02:49,data_santafe1.dat,4,1980,5,LSTMModel,1,2,1,1,43,20,Adam,2000,True,0.001,2000.0,1979.0,0.0275611939428167,0.0329535545185584,0.0405357852578163,0.0318466536700725,0.9878661797757808,0.9840429848074682,0.9824335326410036,0.9887820977124876
